Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
11,10.7,18.9,1.1,1020.3,44,0,45.1,16.1,18.3,-, , , , 
12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,14,21.1,0,1018.6,29,0,45.1,5.2,13,-, , , , 
15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,,,,,,,,,,, , , , 
17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,,,,,,,,,,, , , , 
19,,,,,,,,,,, , , , 
20,19.4,25,13.9,1017.2,36,0,42.5,25.4,38.9,-, , , , 
21,14.6,20,10,1013.4,50,0,40.1,18.5,25.9,-, , , , 
22,14.6,20,7.2,1015.8,47,0,41.2,29.6,35.2,-, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,,,,,,,,,,, , , , 
26,8.8,17.2,-2.8,1021.4,46,0,43,20.6,25.9,-, , , , 
27,10.8,17.8,-2.2,1019,29,0,50.1,22.2,25.9,-, , , , 
28,11,18.9,0,1019.8,28,0,45.1,20,29.4,-, , , , 
29,,,,,,,,,,, , , , 
30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,,,,,,,,,,, , , , 
1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,14.6,22.2,3.9,1023.1,40,0,46.2,25,29.4,-, , , , 
3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,14,21.1,3.9,1019,53,0,45.1,17.4,18.3,-, , , , 
5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,15.1,22.8,2.8,1015.5,39,0,48.9,15.6,18.3,-, , , , 
9,,,,,,,,,,, , , , 
10,,,,,,,,,,, , , , 
11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,,,,,,,,,,, , , , 
15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,12.5,17.2,6.1,1024.6,30,0,45.1,20.4,25.9,-, , , , 
17,11.2,18.9,0,1022.8,29,0,45.1,21.5,25.9,-, , , , 
18,13.1,18.9,1.1,1020.5,23,0,45.1,20.2,25.9,-, , , , 
19,,,,,,,,,,, , , , 
20,,,,,,,,,,, , , , 
21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,,,,,,,,,,, , , , 
23,12.2,18.9,2.2,1026.1,39,0,36,16.9,18.3,-, , , , 
24,13.8,21.1,2.8,1026.6,37,0,46,16.9,18.3,-, , , , 
25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,13.6,22.8,2.8,1024.4,23,0,45.1,23.2,29.4,-, , , , 
27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,,,,,,,,,,, , , , 
29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,,,,,,,,,,, , , , 
31,,,,,,,,,,, , , , 
1,16.5,25,6.1,1011.3,27,0,42.5,29.1,38.9,-, , , , 
2,18,25,10,1009.3,30,0,8.9,33.7,38.9,-, , , , 
3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,14.2,17.2,7.8,1021.1,80,-,37,3.7,7.6,-,o, , , 
5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,,,,,,,,,,, , , , 
17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,24.6,32.2,10,1015.2,13,0,40.1,26.3,31.3,-, , , , 
6,26.1,32.8,12.8,1009.7,18,0,34.9,8.5,11.1,-, , , , 
7,27.7,36.1,13.9,1004.1,12,0,36.2,32.2,42.4,-, , , , 
8,,,,,,,,,,, , , , 
9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,19.4,25,15,1006.5,26,0,8.7,39.3,46.5,-, , , , 
13,18.3,26.1,8.9,1010.9,29,0,31.2,21.3,29.4,-, , , , 
14,22.3,28.9,11.1,1010,13,0,40.1,31.9,38.9,-, , , , 
15,,,,,,,,,,, , , , 
16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,26.8,33.9,15,1003,14,0,37.5,25.9,29.4,-, , , , 
20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,21.8,27.8,12.2,1004.8,21,0,21.6,35.2,46.5,-, , , , 
22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,23.2,30,12.2,1011.6,19,0,40.1,26.5,35.2,-, , , , 
24,,,,,,,,,,, , , , 
25,,,,,,,,,,, , , , 
26,,,,,,,,,,, , , , 
27,27.2,33.9,16.1,1005.5,16,0,33.8,24.4,38.9,-, , , , 
28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,30.4,37.2,21.1,1010.1,21,0,20.4,26.3,35.2,-, , , , 
3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,27.7,35,22.8,1006.8,29,0,3.9,56.9,64.8,-, , , , 
5,27.1,32.8,17.8,1009.9,22,0,29.9,35.9,44.3,-, , , , 
6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,,,,,,,,,,, , , , 
9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,34.4,38.9,27.8,1008.8,19,0,21.6,30.6,46.5,-, , , , 
15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,27.1,31.1,23.9,1009,22,0,34.9,26.3,35.2,-, , , , 
17,26.4,32.8,12.2,1009.2,-,0,40.1,12,22.2,-, , , , 
18,,,,,,,,,,, , , , 
19,,,,,,,,,,, , , , 
20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,,,,,,,,,,, , , , 
22,27.7,36.1,13.9,1016.1,13,0,46.2,29.4,31.3,-, , , , 
23,29.3,37.2,13.9,1013.7,11,0,48.8,23.2,29.4,-, , , , 
24,32.9,38.9,18.9,1011.6,9,0,41.2,24.4,31.3,-, , , , 
25,,,,,,,,,,, , , , 
26,,,,,,,,,,, , , , 
27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,,,,,,,,,,, , , , 
30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,36.1,42.8,23.9,1005.3,9,0,42.5,22.2,29.4,-, , , , 
2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,34.7,40,23.9,1008.5,12,0,41.2,18.5,25.9,-, , , , 
7,33.5,42.2,20,1007.9,12,0,42.5,25.9,38.9,-, , , , 
8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,,,,,,,,,,, , , , 
16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,37.1,43.9,26.1,1005.1,14,0,16.6,25,42.4,-, , , , 
10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,33.6,38.9,27.8,1006.3,20,-,22.5,22,25.9,-,o, , , 
8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,34.2,42.2,22.8,1010.4,22,0,22,8.9,22.2,-, , , , 
11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,33.2,41.1,23.9,1012.6,17,0,34.9,20.4,35.2,-, , , , 
26,,,,,,,,,,, , , , 
27,,,,,,,,,,, , , , 
28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,24.4,31.1,18.9,-,20,0,29.9,26.9,35.2,-, , , , 
15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,24.4,28.9,16.1,1007,25,0,9.8,41.3,46.5,-, , , , 
17,21.9,26.1,18.9,1011.6,48,0,10.3,22.2,35.2,-, , , , 
18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,,,,,,,,,,, , , , 
21,,,,,,,,,,, , , , 
22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,,,,,,,,,,, , , , 
24,14.9,22.8,7.8,1018.8,75,0,27.5,31.9,38.9,-, , , , 
25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,19,27.8,11.1,1018.5,48,0,32.5,6.5,14.8,-, , , , 
27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,12.8,18.9,5,1017.7,54,0,42.5,11.1,18.3,-, , , , 
1,12.5,20,3.9,1011.2,47,0,42.5,9.3,18.3,-, , , , 
2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,12.5,20,5,1018.3,48,0,42.5,23.2,25.9,-, , , , 
4,12.2,20,3.9,1019.1,50,0,42.5,24.1,29.4,-, , , , 
5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,,,,,,,,,,, , , , 
7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,,,,,,,,,,, , , , 
20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,,,,,,,,,,, , , , 
26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,12.5,20,2.2,1016.5,33,0,55,8.3,18.3,-, , , , 
29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9.8,16,-1,1021.6,48,0,29.9,11.3,20.2,-, , , , 
2,8.2,15,-1,1025.5,47,0,29.9,23,33.2,-, , , , 
3,11,17,-1,1023,42,0,29.9,25.7,34.8,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,10.2,17,-1,1021.1,46,0,29.9,17.4,21.9,-, , , , 
9,9.3,16,1,1020.4,54,0,29.9,21.5,21.9,-, , , , 
10,10.6,17,0,1023.8,49,0,29.9,15.7,25.9,-, , , , 
11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,,,,,,,,,,, , , , 
13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,,,,,,,,,,, , , , 
15,,,,,,,,,,, , , , 
16,17.4,23,8,1019.5,25,0,29.9,10.9,14.8,-, , , , 
17,17.7,25,8,1012.3,28,0,25.4,32.8,50,-, , , , 
18,14.8,20,8,1013.9,31,0,6.8,26.1,34.8,-, , , , 
19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,,,,,,,,,,, , , , 
21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,10,18,-1,1020.6,39,0,20,22.4,29.4,-, , , , 
26,12,19,0,1022.8,35,0,-,23,31.3,-, , , , 
27,12.4,20,1,1024.6,37,0,20,22.8,27.8,-, , , , 
28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13,21,7,1013.7,46,0,16.3,14.6,21.9,-, , , , 
2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,10.6,17,1,1020.2,52,0,13.4,21.7,25.9,-, , , , 
4,10.2,17,-1,1023.2,54,0,18,21.3,33.2,-, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,,,,,,,,,,, , , , 
8,17.2,24,6,1020.6,32,0,15.9,17.4,37,-, , , , 
9,16.2,19,11,1017.7,39,0,20,15.7,21.9,-, , , , 
10,20.2,28,7,1013.2,36,0,18,12.4,20.2,-, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,,,,,,,,,,, , , , 
14,18,25,7,1003.5,37,0,7.4,19.1,33.2,-, , , , 
15,19,24,10,999.9,38,0,3.1,28.3,37,-, , , , 
16,11.6,14,10,1007.4,55,-,2.7,35.7,63,-,o, , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,,,,,,,,,,, , , , 
20,13,17,6,1015.2,39,0,9.5,26.3,37,-, , , , 
21,10.4,15,0,1023.1,41,0,27,23.9,31.3,-, , , , 
22,11,17,0,1026.9,40,0,12.1,20.2,21.9,-, , , , 
23,,,,,,,,,,, , , , 
24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,,,,,,,,,,, , , , 
26,,,,,,,,,,, , , , 
27,19,29,7,1012.1,27,0,18,16.9,33.2,-, , , , 
28,19.2,25,9,1015,31,0,7.7,42,59.1,-, , , , 
1,13,19,4,1025.5,21,0,7.7,36.5,46.1,-, , , , 
2,14.5,21,3,1025.6,20,0,13.7,28.5,33.2,-, , , , 
3,14.6,22,3,1022.6,23,0,15,18.9,24.1,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,18.5,24,2,1019,22,0,15,17.4,21.9,-, , , , 
8,19.5,27,8,1016.6,24,0,16.3,7.2,18.3,-, , , , 
9,22,30,12,1012.5,24,0,6,22.6,37,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,,,,,,,,,,, , , , 
14,18.8,25,8,1014.4,25,0,18,18.3,25.9,-, , , , 
15,21,28,7,1012.5,20,0,11.7,24.3,37,-, , , , 
16,23.4,32,10,1006.6,15,0,10.6,29.1,51.9,-, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,,,,,,,,,,, , , , 
20,28,36,14,1009.3,15,0,18,30.7,48.2,-, , , , 
21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,22.2,27,15,1005.7,26,0,5.1,-,-,-, , , , 
23,21.6,27,11,1007.6,27,0,14,26.9,40.7,-, , , , 
24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,,,,,,,,,,, , , , 
26,,,,,,,,,,, , , , 
27,,,,,,,,,,, , , , 
28,20,27,6,1013,18,0,29.9,13.5,18.3,-, , , , 
29,21.8,29,11,1006.5,27,0,11.3,26.1,37,-, , , , 
30,21.8,28,11,1008,30,0,9.7,36.5,44.3,-, , , , 
31,,,,,,,,,,, , , , 
1,14.5,24,7,1013.5,47,0,5.8,27.8,37,-, , , , 
2,17.8,27,10,1016.1,29,0,9,28.2,40.7,-, , , , 
3,21,28,9,1017.8,-,0,8.5,22.6,25.9,-, , , , 
4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,,,,,,,,,,, , , , 
8,25.8,34,11,1011.5,15,0,16.3,14.6,18.3,-, , , , 
9,29,35,15,1005.5,13,0,4,33.9,53.5,-, , , , 
10,27.3,35,15,1007.5,-,0,4.2,29.4,53.5,-, , , , 
11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,,,,,,,,,,, , , , 
13,,,,,,,,,,, , , , 
14,,,,,,,,,,, , , , 
15,29.4,33,23,1008.8,24,0,3.9,14.6,37,-, , , , 
16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,21.2,27,15,1006.5,33,0,8.5,33.2,59.1,-, , , , 
19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,26,31,15,1008,20,0,15,17.4,21.9,-, , , , 
21,,,,,,,,,,, , , , 
22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,28.6,34,16,1011.8,17,0,13.7,19.6,44.3,-, , , , 
26,31,37,16,1011.8,-,0,29,13.5,37,-, , , , 
27,32.6,39,18,1008.9,-,0,18.8,12,18.3,-, , , , 
28,,,,,,,,,,, , , , 
29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,,,,,,,,,,, , , , 
1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,37.6,44,24,1003.1,-,0,7.2,28.3,53.5,-, , , , 
5,35.5,41,24,1006.3,-,0,9.8,16.5,29.4,-, , , , 
6,32.3,36,27,-,23,0,1.1,48,63,-, , , , 
7,,,,,,,,,,, , , , 
8,,,,,,,,,,, , , , 
9,,,,,,,,,,, , , , 
10,22.6,33,11,1013,23,0,10,41.3,53.5,-, , , , 
11,28.6,35,15,1012.4,19,0,12.2,15.2,27.8,-, , , , 
12,31.6,38,17,1014.1,17,0,15,13.9,31.3,-, , , , 
13,,,,,,,,,,, , , , 
14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,,,,,,,,,,, , , , 
16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,,,,,,,,,,, , , , 
18,31.4,38,17,1003.6,-,0,5.6,38.2,59.1,-, , , , 
19,29,35,21,1008,18,0,5,20.4,25.9,-, , , , 
20,29,36,16,1008,14,0,15,16.5,29.4,-, , , , 
21,,,,,,,,,,, , , , 
22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,,,,,,,,,,, , , , 
25,,,,,,,,,,, , , , 
26,38.6,44,26,1009.3,12,0,5.8,14.6,29.4,-, , ,o, 
27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,38.8,45,26,1007,16,0,6.9,17,33.2,-, , , , 
29,38.2,44,30,1005.4,14,0,1.6,33.5,66.5,-, , , , 
30,,,,,,,,,,, , , , 
31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,33.6,38,26,1009.2,27,0,1.9,28.2,38.9,-, , , , 
3,32.3,36,22,1011,28,0,2.6,16.1,24.1,-, , , , 
4,33.4,40,24,1008.2,22,0,3.5,20.4,29.4,-, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,,,,,,,,,,, , , , 
8,38.2,44,27,1008.4,12,0,8.2,11.9,20.6,-, , , , 
9,39,45,26,1006.2,12,0,8.5,15.6,20.6,-, , , , 
10,38.2,44,26,1004.9,-,0,6.4,20.4,29.4,-, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,,,,,,,,,,, , , , 
14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,38.5,46,27,1004.8,11,0,-,28.2,35.2,-, , , , 
17,38,44,29,1003.8,11,0,6.4,18,24.1,-, , , , 
18,41.5,45,30,1003.4,-,0,3.5,25.4,33.5,-, , , , 
19,,,,,,,,,,, , , , 
20,,,,,,,,,,, , , , 
21,,,,,,,,,,, , , , 
22,36.4,42,24,1006.6,12,0,8.5,28.9,33.5,-, , , , 
23,37.8,44,23,1007.2,-,0,14,17.4,22.2,-, , , , 
24,39,46,24,1005.2,-,0,5,25.6,31.7,-, , , , 
25,,,,,,,,,,, , , , 
26,,,,,,,,,,, , , , 
27,,,,,,,,,,, , , , 
28,41,47,29,1009.6,14,0,1.6,19.1,29.4,-, , , , 
29,41,46,32,1008.4,12,0,-,30,37,-, , , , 
30,36.4,41,25,1009.9,-,0,11.6,33.3,44.6,-, , , , 
1,36.2,42,21,1011.4,14,0,10.9,24.1,29.4,-, , , , 
2,35.3,42,22,1012.8,-,0,15,27.8,37,-, , , , 
3,33.2,44,23,1011.2,-,0,20,27.4,35.2,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
